OBJECTID_12,OBJECTID,latitude,longitude,property_type,room_type,accommodates,price,FID_1,OBJECTID_1,FID_1_1,OBJECTID_2,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,AREA_SQFT,AREA_ACRES,POP100_RE,HU100_RE,LOGPL94171,LOGSF1,LOGACS0610,LOGSF1C,SHAPE_Leng,Count_,Sum_Field1,Sum_Lat,Sum_Long,Sum_Aggrav,Sum_Aircra,Sum_Arson,Sum_Assemb,Sum_Auto_T,Sum_Auto_1,Sum_Ballis,Sum_Bomb_H,Sum_Commer,Sum_Crimin,Sum_Disord,Sum_Drug_V,Sum_Explos,Sum_Firear,Sum_HOME_I,Sum_Harass,Sum_Homici,Sum_Mansla,Sum_Offens,Sum_Reside,Sum_Robber,Sum_Search,Sum_Simple,Sum_Vandal,Sum_Warran,Shape_Le_1
2981,3237,42.337930000000000,-71.048509999999993,Apartment,Entire home/apt,4,194,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2982,3567,42.340159999999997,-71.050600000000003,Condominium,Private room,2,109,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2983,3602,42.340269999999997,-71.048779999999994,Condominium,Private room,2,89,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2984,3603,42.340739999999997,-71.048789999999997,Condominium,Private room,2,89,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2985,3695,42.350890000000000,-71.042779999999993,Serviced apartment,Entire home/apt,3,299,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2986,3702,42.352490000000003,-71.042159999999996,Serviced apartment,Entire home/apt,5,399,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2987,3703,42.350850000000001,-71.043610000000001,Serviced apartment,Entire home/apt,5,399,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2988,3868,42.352069999999998,-71.048010000000005,Apartment,Entire home/apt,4,325,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2989,3958,42.350459999999998,-71.046679999999995,Apartment,Entire home/apt,4,389,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2990,3959,42.350340000000003,-71.046859999999995,Apartment,Entire home/apt,4,389,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2991,4007,42.338560000000001,-71.050169999999994,House,Private room,2,161,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2992,4034,42.350619999999999,-71.047280000000001,Apartment,Entire home/apt,4,450,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2993,4035,42.351080000000003,-71.047030000000007,Apartment,Entire home/apt,4,450,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2994,4253,42.349980000000002,-71.047669999999997,Apartment,Entire home/apt,4,350,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2995,4270,42.351559999999999,-71.045829999999995,Apartment,Entire home/apt,2,250,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2996,4278,42.350279999999998,-71.045860000000005,Apartment,Entire home/apt,4,299,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2997,4308,42.342010000000002,-71.049359999999993,Apartment,Entire home/apt,2,202,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2998,4332,42.350980000000000,-71.049359999999993,Apartment,Entire home/apt,3,230,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
2999,4340,42.350900000000003,-71.043700000000001,Apartment,Entire home/apt,5,359,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
3000,4351,42.344189999999998,-71.043570000000003,Loft,Entire home/apt,4,244,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
3001,4354,42.352330000000002,-71.043989999999994,Apartment,Entire home/apt,2,190,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
3002,4358,42.341430000000003,-71.049980000000005,Apartment,Entire home/apt,4,288,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
3003,4402,42.348700000000001,-71.040880000000001,Apartment,Entire home/apt,4,350,131,132,134,780,25,025,060600,25025060600,606,Census Tract 606,G5020,1260969.000000000000000,632511.000000000000000,+42.3495755,-071.0422812,13571977.550000000745058,311.569700000000012,2357,1530,0175088,148078,0003906,0148078,9823.036776000000827,157,2177624,6648.626570880000145,-11154.428230699999403,10,0,0,3,13,3,1,0,1,1,11,6,0,1,0,9,0,0,0,4,2,0,59,25,8,9823.036775970000235
3004,48,42.330660000000002,-71.039839999999998,Apartment,Entire home/apt,4,200,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3005,109,42.332689999999999,-71.045360000000002,House,Private room,2,120,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3006,137,42.331389999999999,-71.042680000000004,Apartment,Private room,3,89,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3007,324,42.331260000000000,-71.046149999999997,Condominium,Shared room,1,98,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3008,377,42.331789999999998,-71.038190000000000,Apartment,Entire home/apt,2,175,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3009,512,42.332949999999997,-71.046509999999998,House,Entire home/apt,2,250,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3010,521,42.331380000000003,-71.045159999999996,House,Entire home/apt,5,350,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3011,543,42.332729999999998,-71.041539999999998,Apartment,Entire home/apt,2,150,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3012,568,42.334180000000003,-71.044259999999994,Apartment,Entire home/apt,5,240,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3013,571,42.334110000000003,-71.045069999999996,House,Entire home/apt,6,375,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3014,574,42.334339999999997,-71.044830000000005,Apartment,Entire home/apt,4,125,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3015,915,42.332030000000003,-71.037639999999996,Apartment,Entire home/apt,4,300,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3016,950,42.330930000000002,-71.041460000000001,Condominium,Entire home/apt,4,150,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3017,954,42.331240000000001,-71.041759999999996,Condominium,Entire home/apt,4,250,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3018,1069,42.332859999999997,-71.037629999999993,Condominium,Entire home/apt,4,255,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3019,1196,42.332250000000002,-71.038659999999993,Condominium,Entire home/apt,3,189,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3020,1226,42.332310000000000,-71.043360000000007,Condominium,Entire home/apt,3,150,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3021,1383,42.332239999999999,-71.040319999999994,Apartment,Entire home/apt,6,222,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3022,1436,42.334969999999998,-71.044629999999998,Apartment,Entire home/apt,2,195,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
3023,1497,42.334879999999998,-71.045010000000005,House,Private room,2,90,132,133,135,781,25,025,060400,25025060400,604,Census Tract 604,G5020,399278.000000000000000,0.000000000000000,+42.3323988,-071.0428981,4297519.179999999701977,98.657499999999999,4904,2543,0175076,148066,0003904,0148066,2875.542951970000104,89,1082023,3767.588364759999877,-6322.865480770000431,7,0,0,1,9,2,3,0,0,0,3,5,0,2,0,4,0,0,1,5,3,0,14,27,3,2875.542951970000104
