latitude,longitude,property_type,room_type,accommodates,price
42.34461,-71.10246,Apartment,Entire home/apt,4,376
42.3425,-71.10304,Apartment,Entire home/apt,2,254
42.34337,-71.10256,Apartment,Entire home/apt,2,243
42.34258,-71.10144,Apartment,Entire home/apt,2,277
42.34259,-71.10249,Apartment,Entire home/apt,2,240
42.34741,-71.14046,Apartment,Private room,2,52
42.34962,-71.0486,Apartment,Entire home/apt,4,450
42.34839,-71.04856,Apartment,Private room,2,250
42.34294,-71.10238,Apartment,Entire home/apt,4,437
42.3448,-71.10097,Apartment,Entire home/apt,2,241
42.34481,-71.10266,Apartment,Entire home/apt,2,231
42.34312,-71.10254,Apartment,Entire home/apt,2,268
42.3448,-71.10216,Apartment,Entire home/apt,2,257
42.31763,-71.09068,Apartment,Private room,1,33
42.34421,-71.10174,Apartment,Entire home/apt,2,221
42.3446,-71.10101,Apartment,Entire home/apt,2,257
42.31769,-71.0915,Apartment,Private room,1,35
42.34546,-71.14781,House,Private room,2,100
42.35184,-71.05973,Apartment,Entire home/apt,3,199
42.35106,-71.06029,Apartment,Entire home/apt,3,219
42.35158,-71.0602,Apartment,Entire home/apt,4,349
42.35204,-71.06111,Apartment,Entire home/apt,5,299
42.34419,-71.10137,Apartment,Entire home/apt,2,255
42.3518,-71.0615,Apartment,Entire home/apt,3,229
42.35177,-71.06202,Apartment,Entire home/apt,3,299
42.35167,-71.05974,Apartment,Entire home/apt,3,209
42.35159,-71.06005,Apartment,Entire home/apt,3,219
42.3525,-71.06009,Apartment,Entire home/apt,3,229
42.34277,-71.10223,Apartment,Entire home/apt,2,269
42.34398,-71.1014,Apartment,Entire home/apt,2,262
42.34968,-71.08574,Apartment,Entire home/apt,8,235
42.34471,-71.09494,Apartment,Entire home/apt,8,255
42.34436,-71.10122,Apartment,Entire home/apt,2,255
42.34551,-71.10404,Apartment,Entire home/apt,4,87
42.34439,-71.10273,Apartment,Entire home/apt,2,243
42.34256,-71.10251,Apartment,Entire home/apt,2,277
42.32184,-71.06138,House,Private room,1,62
42.32362,-71.06109,House,Private room,1,58
42.35921,-71.06305,Apartment,Entire home/apt,4,146
42.34412,-71.10285,Apartment,Entire home/apt,2,257
42.35129,-71.0429,Apartment,Entire home/apt,2,299
42.32333,-71.07694,Apartment,Entire home/apt,3,125
42.34423,-71.10161,Apartment,Entire home/apt,6,624
42.34343,-71.10158,Apartment,Entire home/apt,4,360
42.34388,-71.10144,Apartment,Entire home/apt,2,229
42.24811,-71.11506,Guest suite,Private room,3,50
42.34393,-71.10276,Apartment,Entire home/apt,6,601
42.34281,-71.10095,Apartment,Entire home/apt,6,558
42.2863,-71.05967,House,Private room,2,60
42.378,-71.03953,Apartment,Entire home/apt,5,200
42.32533,-71.09344,Townhouse,Private room,2,66
42.3431,-71.10084,Apartment,Entire home/apt,2,228
42.33097,-71.03551,Apartment,Entire home/apt,4,179
42.34406,-71.10159,Apartment,Entire home/apt,4,431
42.34251,-71.10152,Apartment,Entire home/apt,2,229
42.34461,-71.10217,Apartment,Entire home/apt,4,428
42.36481,-71.05576,Apartment,Entire home/apt,2,160
42.34248,-71.10169,Apartment,Entire home/apt,2,231
42.34463,-71.10095,Apartment,Entire home/apt,2,257
42.34269,-71.10251,Apartment,Entire home/apt,2,258
42.30283,-71.0642,House,Entire home/apt,8,121
42.3561,-71.13632,Apartment,Entire home/apt,2,304
42.34461,-71.1022,Apartment,Entire home/apt,2,252
42.34414,-71.10125,Apartment,Entire home/apt,2,258
42.34302,-71.10147,Apartment,Entire home/apt,2,255
42.34404,-71.10286,Apartment,Entire home/apt,2,260
42.34411,-71.10267,Apartment,Entire home/apt,2,235
42.34392,-71.10096,Apartment,Entire home/apt,2,241
42.35772,-71.15663,House,Private room,1,50
42.34316,-71.10153,Apartment,Entire home/apt,2,223
42.34486,-71.10223,Apartment,Entire home/apt,2,241
42.34418,-71.10088,Apartment,Entire home/apt,2,229
42.32984,-71.0978,Apartment,Entire home/apt,4,195
42.36809,-71.05402,Apartment,Entire home/apt,4,79
42.36683,-71.05467,Apartment,Entire home/apt,6,129
42.36862,-71.05386,Apartment,Entire home/apt,6,129
42.36101,-71.06924,Apartment,Entire home/apt,4,59
42.36855,-71.05386,Apartment,Entire home/apt,6,119
42.30881,-71.10687,Apartment,Entire home/apt,8,175
42.35068,-71.08603,Apartment,Entire home/apt,3,176
42.29574,-71.15612,House,Entire home/apt,6,50
42.36506,-71.05391,Condominium,Entire home/apt,2,200
42.3304,-71.09596,Apartment,Entire home/apt,4,195
42.37913,-71.06177,House,Entire home/apt,6,500
42.31072,-71.11934,House,Private room,1,75
42.36664,-71.05682,Apartment,Entire home/apt,6,129
42.27705,-71.13346,Townhouse,Entire home/apt,10,137
42.3315,-71.1129,Apartment,Entire home/apt,2,80
42.30288,-71.06488,House,Private room,4,29
42.30293,-71.06462,House,Private room,4,29
42.35952,-71.0704,Apartment,Entire home/apt,6,99
42.3433,-71.07518,Apartment,Entire home/apt,4,305
42.36526,-71.05765,Apartment,Entire home/apt,5,199
42.35323,-71.06353,Apartment,Entire home/apt,3,222
42.30372,-71.06449,House,Private room,4,19
42.33867,-71.05185,Condominium,Private room,2,100
42.3504,-71.13292,Apartment,Entire home/apt,6,295
42.34072,-71.05588,Condominium,Private room,2,100
42.29549,-71.06981,Apartment,Entire home/apt,4,127
42.30666,-71.06787,Apartment,Private room,2,46
42.38549,-71.00921,Condominium,Entire home/apt,7,190
42.34619,-71.07922,Condominium,Entire home/apt,3,185
42.34556,-71.08614,Apartment,Entire home/apt,7,353
42.34567,-71.08595,Apartment,Entire home/apt,7,325
42.30542,-71.1077,Apartment,Entire home/apt,4,97
42.3179,-71.10755,Condominium,Entire home/apt,2,350
42.35759,-71.06521,Apartment,Entire home/apt,2,300
42.33594,-71.04113,Apartment,Entire home/apt,2,97
42.34501,-71.06616,Apartment,Entire home/apt,4,296
42.34505,-71.06551,Apartment,Entire home/apt,4,282
42.35176,-71.06513,Apartment,Entire home/apt,2,240
42.31227,-71.06048,Condominium,Private room,1,120
42.3533,-71.06342,Apartment,Entire home/apt,2,234
42.35147,-71.0636,Apartment,Entire home/apt,2,245
42.36427,-71.07026,Apartment,Entire home/apt,4,300
42.28123,-71.05391,Apartment,Entire home/apt,2,125
42.34645,-71.07071,Apartment,Entire home/apt,5,237
42.31749,-71.05662,Apartment,Private room,1,25
42.34088,-71.14469,Condominium,Entire home/apt,3,110
42.36677,-71.04002,Apartment,Entire home/apt,4,199
42.29031,-71.1457,Guesthouse,Entire home/apt,4,95
42.29835,-71.07919,House,Private room,2,90
42.34836,-71.08524,Apartment,Private room,2,110
42.35309,-71.05383,Apartment,Entire home/apt,3,239
42.35121,-71.06212,Apartment,Entire home/apt,2,235
42.36473,-71.05466,Apartment,Entire home/apt,3,275
42.34643,-71.14046,Apartment,Entire home/apt,2,99
42.34908,-71.08355,Apartment,Private room,2,110
42.36386,-71.0684,Apartment,Entire home/apt,2,250
42.31734,-71.09038,Apartment,Private room,1,32
42.36216,-71.05261,Apartment,Entire home/apt,8,350
42.36333,-71.05298,Apartment,Entire home/apt,6,370
42.35422,-71.07654,Condominium,Entire home/apt,4,280
42.34,-71.07987,Condominium,Entire home/apt,4,200
42.37568,-71.06476,Condominium,Entire home/apt,4,199
42.35875,-71.05245,Serviced apartment,Entire home/apt,5,500
42.34596,-71.15042,Townhouse,Private room,2,80
42.34989,-71.08402,Apartment,Entire home/apt,2,250
42.36372,-71.06846,Apartment,Entire home/apt,4,280
42.33947,-71.07538,Apartment,Entire home/apt,5,105
42.349,-71.09209,Apartment,Entire home/apt,4,145
42.34482,-71.09688,Serviced apartment,Entire home/apt,5,449
42.30265,-71.06319,House,Entire home/apt,16,275
42.36333,-71.05281,Apartment,Entire home/apt,4,159
42.33044,-71.11217,Apartment,Entire home/apt,5,199
42.33197,-71.11138,Apartment,Entire home/apt,7,239
42.31108,-71.08411,Apartment,Private room,2,49
42.34741,-71.13483,Apartment,Entire home/apt,5,130
42.33065,-71.10689,Apartment,Private room,1,32
42.29213,-71.15436,House,Entire home/apt,6,300
42.34823,-71.06175,Apartment,Shared room,1,79
42.33183,-71.11297,Apartment,Entire home/apt,3,209
42.36595,-71.07006,Apartment,Entire home/apt,7,499
42.33891,-71.08258,Apartment,Private room,2,60
42.33559,-71.03721,Apartment,Private room,2,110
42.30274,-71.06013,Apartment,Entire home/apt,4,145
42.31158,-71.05318,Apartment,Private room,2,79
42.31139,-71.05365,Apartment,Private room,2,79
42.30976,-71.05138,Apartment,Private room,2,79
42.31031,-71.05304,Apartment,Private room,2,79
42.34416,-71.06324,Apartment,Private room,1,100
42.32206,-71.07257,Apartment,Private room,2,56
42.32002,-71.05412,Apartment,Entire home/apt,2,189
42.34975,-71.04801,Apartment,Entire home/apt,2,249
42.25894,-71.15126,House,Private room,1,39
42.35349,-71.12853,Condominium,Entire home/apt,3,125
42.33321,-71.02501,Condominium,Entire home/apt,4,330
42.30783,-71.11683,Apartment,Entire home/apt,3,115
42.35226,-71.07633,Apartment,Entire home/apt,1,100
42.39019,-71.00437,Apartment,Entire home/apt,6,149
42.35786,-71.06325,Apartment,Entire home/apt,4,225
42.38403,-71.07159,House,Entire home/apt,4,195
42.34988,-71.08704,Condominium,Entire home/apt,4,180
42.34439,-71.08345,Apartment,Entire home/apt,3,199
42.34659,-71.08519,Apartment,Entire home/apt,3,199
42.28065,-71.12089,Condominium,Private room,1,50
42.33306,-71.02877,Condominium,Private room,2,100
42.30093,-71.11731,House,Entire home/apt,8,350
42.31051,-71.0862,Apartment,Entire home/apt,10,500
42.32456,-71.09651,Apartment,Entire home/apt,5,140
42.30117,-71.11446,Apartment,Entire home/apt,6,250
42.30584,-71.11605,Apartment,Entire home/apt,4,265
42.36476,-71.05599,Condominium,Entire home/apt,4,180
42.38139,-71.03263,Condominium,Entire home/apt,2,150
42.28563,-71.12083,Condominium,Private room,2,69
42.29945,-71.11245,House,Private room,1,46
42.34385,-71.10157,Apartment,Entire home/apt,3,213
42.34403,-71.10159,Apartment,Entire home/apt,3,213
42.34327,-71.10209,Apartment,Entire home/apt,3,213
42.34939,-71.06061,Apartment,Private room,2,86
42.36065,-71.06887,Apartment,Entire home/apt,2,180
42.3438,-71.10118,Apartment,Entire home/apt,5,298
42.34551,-71.09977,Apartment,Entire home/apt,5,298
42.34368,-71.10167,Apartment,Entire home/apt,5,298
42.28292,-71.11693,Guest suite,Entire home/apt,3,98
42.34762,-71.10421,Apartment,Entire home/apt,4,169
42.35096,-71.08863,Apartment,Entire home/apt,4,104
42.34811,-71.13185,Apartment,Entire home/apt,4,85
42.27907,-71.13075,Apartment,Entire home/apt,2,100
42.36444,-71.05732,Loft,Entire home/apt,2,124
42.3433,-71.10038,Apartment,Entire home/apt,5,599
42.35271,-71.06369,Apartment,Entire home/apt,3,100
42.33757,-71.14869,Condominium,Entire home/apt,4,179
42.31234,-71.10335,Condominium,Private room,2,100
42.35423,-71.17088,Apartment,Entire home/apt,6,160
42.39212,-71.002,Apartment,Entire home/apt,4,125
42.2757,-71.08792,House,Entire home/apt,4,100
42.34708,-71.07306,Apartment,Entire home/apt,3,109
42.33067,-71.11247,Apartment,Entire home/apt,5,199
42.33023,-71.11291,Apartment,Entire home/apt,5,199
42.33211,-71.11304,Apartment,Entire home/apt,5,199
42.33208,-71.11105,Apartment,Entire home/apt,7,239
42.33011,-71.11145,Apartment,Entire home/apt,7,239
42.33096,-71.11148,Apartment,Entire home/apt,7,239
42.33237,-71.11071,Apartment,Entire home/apt,2,289
42.33062,-71.11285,Apartment,Entire home/apt,2,289
42.29587,-71.06652,House,Private room,4,102
42.30275,-71.0632,House,Private room,5,64
42.35263,-71.06351,Apartment,Entire home/apt,4,400
42.35148,-71.06366,Apartment,Entire home/apt,4,400
42.35276,-71.06312,Apartment,Entire home/apt,4,400
42.35305,-71.06299,Apartment,Entire home/apt,4,400
42.30239,-71.06365,House,Private room,2,50
42.36472,-71.06834,Apartment,Entire home/apt,7,599
42.36567,-71.06945,Apartment,Entire home/apt,5,699
42.36543,-71.06882,Apartment,Entire home/apt,4,300
42.33041,-71.05528,Condominium,Entire home/apt,6,240
42.34016,-71.15292,Apartment,Private room,2,45
42.29861,-71.10933,House,Entire home/apt,7,400
42.35148,-71.08878,Apartment,Entire home/apt,2,300
42.31387,-71.05543,Apartment,Entire home/apt,6,150
42.36431,-71.06911,Apartment,Entire home/apt,5,289
42.36612,-71.06806,Apartment,Entire home/apt,7,319
42.36451,-71.06852,Apartment,Entire home/apt,7,309
42.36612,-71.0682,Serviced apartment,Entire home/apt,7,349
42.36555,-71.06995,Serviced apartment,Entire home/apt,5,299
42.3652,-71.06947,Serviced apartment,Entire home/apt,7,329
42.36419,-71.06921,Serviced apartment,Entire home/apt,7,319
42.37992,-71.0721,Apartment,Private room,5,102
42.332,-71.10239,House,Private room,3,80
42.27527,-71.16836,House,Shared room,1,50
42.3323,-71.10173,House,Private room,4,90
42.33156,-71.10059,House,Private room,5,130
42.34338,-71.082,Condominium,Private room,2,100
42.35212,-71.04402,Condominium,Entire home/apt,4,399
42.29767,-71.05601,Condominium,Entire home/apt,2,100
42.29244,-71.11953,House,Private room,2,66
42.31795,-71.05499,Apartment,Entire home/apt,4,75
42.31494,-71.09975,Apartment,Entire home/apt,4,120
42.3073,-71.11892,Condominium,Entire home/apt,8,335
42.34488,-71.07579,Apartment,Entire home/apt,2,150
42.33066,-71.10087,House,Private room,1,60
42.23722,-71.13291,Apartment,Entire home/apt,4,68
42.31491,-71.06243,Guest suite,Entire home/apt,2,120
42.34923,-71.13144,Apartment,Entire home/apt,2,95
42.356,-71.15674,Townhouse,Private room,1,50
42.38066,-71.03196,Apartment,Entire home/apt,6,170
42.3297,-71.05583,House,Entire home/apt,8,350
42.32972,-71.10843,House,Entire home/apt,6,175
42.27241,-71.07335,Townhouse,Entire home/apt,6,100
42.31444,-71.10122,Apartment,Private room,2,75
42.33107,-71.05447,House,Entire home/apt,10,450
42.3322,-71.10656,Apartment,Entire home/apt,2,79
42.31907,-71.10849,Apartment,Entire home/apt,2,150
42.36006,-71.06831,Apartment,Private room,2,130
42.36639,-71.06235,Apartment,Entire home/apt,4,250
42.34596,-71.07956,Apartment,Entire home/apt,5,499
42.30845,-71.05065,House,Private room,4,125
42.33949,-71.07664,Apartment,Entire home/apt,2,150
42.37298,-71.0634,Apartment,Entire home/apt,4,125
42.34664,-71.16649,Apartment,Entire home/apt,3,100
42.34244,-71.07546,Apartment,Entire home/apt,2,120
42.34061,-71.0753,Apartment,Entire home/apt,2,150
42.34066,-71.07577,Apartment,Entire home/apt,2,170
42.32062,-71.08206,Townhouse,Private room,4,53
42.32064,-71.07978,Townhouse,Private room,2,43
42.36399,-71.05975,Serviced apartment,Entire home/apt,5,299
42.32748,-71.06035,Bed and breakfast,Private room,5,209
42.32823,-71.05913,Bed and breakfast,Private room,5,199
42.32683,-71.05888,Bed and breakfast,Private room,5,199
42.32752,-71.06042,Bed and breakfast,Private room,3,219
42.3519,-71.06378,Apartment,Entire home/apt,3,199
42.35092,-71.06547,Apartment,Entire home/apt,3,199
42.35172,-71.06411,Apartment,Entire home/apt,3,199
42.38167,-71.02265,Apartment,Private room,1,65
42.35173,-71.06364,Apartment,Entire home/apt,3,199
42.35162,-71.06505,Apartment,Entire home/apt,3,199
42.35115,-71.06487,Apartment,Entire home/apt,3,199
42.2877,-71.06217,Apartment,Private room,2,64
42.33902,-71.14913,Apartment,Entire home/apt,4,155
42.27538,-71.16855,House,Private room,4,80
42.37776,-71.06166,Condominium,Entire home/apt,4,189
42.28941,-71.06258,Apartment,Entire home/apt,4,124
42.35849,-71.13499,House,Entire home/apt,9,600
42.29136,-71.06651,Condominium,Private room,3,175
42.35219,-71.15368,House,Private room,2,45
42.35158,-71.06178,Apartment,Entire home/apt,5,789
42.3444,-71.08173,Apartment,Entire home/apt,4,159
42.37567,-71.06117,Apartment,Private room,4,99
42.34987,-71.06898,Apartment,Private room,4,150
42.33096,-71.11258,Serviced apartment,Entire home/apt,5,289
42.35161,-71.06112,Serviced apartment,Entire home/apt,5,599
42.34553,-71.15209,Apartment,Entire home/apt,2,140
42.29576,-71.11497,Condominium,Entire home/apt,5,171
42.35977,-71.06788,Condominium,Private room,2,225
42.31674,-71.10393,Townhouse,Private room,1,85
42.36594,-71.03248,Apartment,Entire home/apt,5,131
42.3565,-71.07132,Apartment,Entire home/apt,2,250
42.36744,-71.0313,Townhouse,Entire home/apt,4,199
42.3446,-71.16945,Condominium,Private room,3,63
42.35803,-71.05377,Hotel,Private room,4,250
42.33275,-71.03322,Condominium,Private room,2,86
42.36455,-71.05591,Apartment,Private room,2,100
42.26412,-71.1215,Apartment,Private room,1,25
42.36791,-71.03804,Townhouse,Private room,2,80
42.32799,-71.0793,Apartment,Private room,1,45
42.35985,-71.13527,House,Private room,2,56
42.36229,-71.07039,Apartment,Entire home/apt,4,299
42.36205,-71.06919,Apartment,Private room,2,99
42.36064,-71.07003,Apartment,Private room,2,99
42.29193,-71.06638,Condominium,Private room,3,50
42.2734,-71.14957,Apartment,Entire home/apt,8,150
42.31238,-71.11762,House,Entire home/apt,6,575
42.34443,-71.1441,Apartment,Private room,4,90
42.32197,-71.06041,Condominium,Private room,2,100
42.35063,-71.09571,Condominium,Entire home/apt,1,188
42.34481,-71.14448,Apartment,Private room,1,42
42.345,-71.08793,Apartment,Entire home/apt,2,198
42.37746,-71.06099,House,Entire home/apt,8,200
42.34543,-71.13703,Townhouse,Entire home/apt,4,255
42.32158,-71.09196,House,Private room,8,200
42.34105,-71.07793,Condominium,Entire home/apt,2,175
42.31009,-71.09879,House,Entire home/apt,8,75
42.34308,-71.08276,Apartment,Entire home/apt,2,149
42.31946,-71.10999,Apartment,Private room,2,200
42.30482,-71.1167,Apartment,Private room,2,80
42.37191,-71.04987,Boat,Entire home/apt,4,300
42.28373,-71.07154,House,Private room,2,49
42.35625,-71.06199,Loft,Entire home/apt,4,225
42.28234,-71.168,House,Private room,6,75
42.31538,-71.10318,Apartment,Private room,1,68
42.28441,-71.07228,Apartment,Private room,2,49
42.2841,-71.07043,Apartment,Private room,4,60
42.37561,-71.06109,Townhouse,Entire home/apt,8,700
42.27546,-71.14956,Apartment,Private room,2,55
42.27532,-71.15006,Apartment,Private room,2,50
42.27544,-71.14902,Apartment,Private room,2,50
42.27083,-71.13147,House,Private room,2,37
42.2838,-71.07063,Apartment,Private room,2,39
42.35379,-71.13755,House,Private room,2,77
42.3409,-71.05806,Condominium,Entire home/apt,10,369
42.35342,-71.13648,House,Private room,2,82
42.35178,-71.13588,House,Private room,2,112
42.35401,-71.13649,House,Private room,2,65
42.35376,-71.13733,House,Private room,2,65
42.35221,-71.13742,House,Private room,2,69
42.37999,-71.0357,Loft,Entire home/apt,10,300
42.35926,-71.06206,Serviced apartment,Entire home/apt,3,99
42.34347,-71.05902,Apartment,Entire home/apt,10,325
42.3454,-71.07992,Apartment,Entire home/apt,2,296
42.34643,-71.0794,Apartment,Entire home/apt,4,287
42.34544,-71.06909,Condominium,Entire home/apt,3,95
42.30953,-71.06248,House,Entire home/apt,16,267
42.30239,-71.06421,Apartment,Entire home/apt,8,180
42.36532,-71.06337,Apartment,Entire home/apt,4,159
42.30969,-71.06207,House,Private room,4,65
42.30945,-71.06168,House,Private room,4,59
42.31113,-71.06199,House,Private room,5,73
